704,Pd-101,F,5.0E-02,3.64E-10,2.92E-10,1.45E-10,8.75E-11,4.98E-11,3.94E-11,4.93E-11
705,Pd-101,M,5.0E-02,4.79E-10,3.76E-10,1.90E-10,1.19E-10,7.43E-11,5.84E-11,7.10E-11
706,Pd-101,S,5.0E-02,4.93E-10,3.87E-10,1.96E-10,1.23E-10,7.73E-11,6.07E-11,7.37E-11
707,Pd-103,F,5.0E-02,9.63E-10,6.48E-10,2.95E-10,1.86E-10,1.08E-10,8.84E-11,1.09E-10
708,Pd-103,M,5.0E-02,2.24E-09,1.58E-09,9.02E-10,5.88E-10,4.51E-10,3.84E-10,4.32E-10
709,Pd-103,S,5.0E-02,2.53E-09,1.79E-09,1.03E-09,6.74E-10,5.24E-10,4.45E-10,5.00E-10
710,Pd-107,F,5.0E-02,2.71E-10,1.83E-10,8.43E-11,5.35E-11,3.19E-11,2.63E-11,3.21E-11
711,Pd-107,M,5.0E-02,6.69E-10,5.12E-10,2.70E-10,1.60E-10,1.04E-10,8.94E-11,1.05E-10
712,Pd-107,S,5.0E-02,2.26E-09,2.07E-09,1.30E-09,8.01E-10,6.33E-10,6.09E-10,6.59E-10
713,Pd-109,F,5.0E-02,1.52E-09,1.01E-09,4.33E-10,2.68E-10,1.39E-10,1.18E-10,1.50E-10
714,Pd-109,M,5.0E-02,2.63E-09,1.81E-09,8.95E-10,6.02E-10,4.36E-10,3.51E-10,4.08E-10
715,Pd-109,S,5.0E-02,2.78E-09,1.91E-09,9.54E-10,6.44E-10,4.72E-10,3.80E-10,4.40E-10
716,Pd-111,F,5.0E-02,1.40E-10,8.74E-11,3.78E-11,2.39E-11,1.46E-11,1.25E-11,1.51E-11
717,Pd-111,M,5.0E-02,2.30E-10,1.47E-10,6.72E-11,4.39E-11,3.00E-11,2.53E-11,2.96E-11
718,Pd-111,S,5.0E-02,2.41E-10,1.53E-10,7.06E-11,4.63E-11,3.18E-11,2.68E-11,3.14E-11
719,Pd-112,F,5.0E-02,6.07E-09,4.06E-09,1.75E-09,1.08E-09,5.47E-10,4.54E-10,5.84E-10
720,Pd-112,M,5.0E-02,1.01E-08,6.89E-09,3.18E-09,2.03E-09,1.23E-09,1.03E-09,1.24E-09
721,Pd-112,S,5.0E-02,1.05E-08,7.21E-09,3.34E-09,2.14E-09,1.30E-09,1.09E-09,1.32E-09
722,Ag-101,F,1.0E-01,9.20E-11,6.45E-11,3.02E-11,1.87E-11,1.13E-11,9.42E-12,1.14E-11
723,Ag-101,M,1.0E-01,1.25E-10,8.66E-11,4.06E-11,2.55E-11,1.60E-11,1.33E-11,1.60E-11
724,Ag-101,S,2.0E-02,1.29E-10,8.91E-11,4.17E-11,2.63E-11,1.65E-11,1.38E-11,1.65E-11
725,Ag-102,F,1.0E-01,1.22E-10,8.91E-11,4.30E-11,2.63E-11,1.59E-11,1.30E-11,1.59E-11
726,Ag-102,M,1.0E-01,1.63E-10,1.17E-10,5.61E-11,3.48E-11,2.16E-11,1.78E-11,2.15E-11
727,Ag-102,S,2.0E-02,1.67E-10,1.20E-10,5.75E-11,3.58E-11,2.22E-11,1.83E-11,2.21E-11
728,Ag-103,F,1.0E-01,1.35E-10,1.00E-10,4.83E-11,2.95E-11,1.74E-11,1.42E-11,1.75E-11
729,Ag-103,M,1.0E-01,2.04E-10,1.48E-10,7.28E-11,4.63E-11,3.02E-11,2.46E-11,2.93E-11
730,Ag-103,S,2.0E-02,2.13E-10,1.53E-10,7.57E-11,4.83E-11,3.18E-11,2.58E-11,3.07E-11
731,Ag-104,F,1.0E-01,2.32E-10,1.93E-10,1.00E-10,6.02E-11,3.55E-11,2.82E-11,3.48E-11
732,Ag-104,M,1.0E-01,2.92E-10,2.37E-10,1.23E-10,7.56E-11,4.61E-11,3.65E-11,4.45E-11
733,Ag-104,S,2.0E-02,2.99E-10,2.42E-10,1.26E-10,7.74E-11,4.74E-11,3.74E-11,4.57E-11
734,Ag-104m,F,1.0E-01,1.86E-10,1.30E-10,6.11E-11,3.73E-11,2.20E-11,1.81E-11,2.23E-11
735,Ag-104m,M,1.0E-01,2.76E-10,1.89E-10,8.90E-11,5.55E-11,3.47E-11,2.86E-11,3.46E-11
736,Ag-104m,S,2.0E-02,2.86E-10,1.95E-10,9.21E-11,5.75E-11,3.61E-11,2.98E-11,3.59E-11
737,Ag-105,F,1.0E-01,3.85E-09,3.35E-09,1.73E-09,9.94E-10,6.30E-10,5.37E-10,6.40E-10
738,Ag-105,M,1.0E-01,4.44E-09,3.45E-09,1.97E-09,1.31E-09,8.94E-10,7.33E-10,8.50E-10
739,Ag-105,S,2.0E-02,4.49E-09,3.62E-09,2.12E-09,1.27E-09,1.00E-09,8.15E-10,9.29E-10
740,Ag-106,F,1.0E-01,9.31E-11,6.29E-11,2.87E-11,1.78E-11,1.07E-11,8.96E-12,1.09E-11
741,Ag-106,M,1.0E-01,1.40E-10,9.37E-11,4.32E-11,2.74E-11,1.75E-11,1.46E-11,1.75E-11
742,Ag-106,S,2.0E-02,1.46E-10,9.71E-11,4.48E-11,2.85E-11,1.83E-11,1.53E-11,1.82E-11
743,Ag-106m,F,1.0E-01,7.62E-09,6.11E-09,3.22E-09,2.06E-09,1.27E-09,1.06E-09,1.26E-09
744,Ag-106m,M,1.0E-01,7.20E-09,5.78E-09,3.18E-09,2.06E-09,1.38E-09,1.11E-09,1.30E-09
745,Ag-106m,S,2.0E-02,6.98E-09,5.70E-09,3.16E-09,2.06E-09,1.40E-09,1.11E-09,1.30E-09
746,Ag-108m,F,1.0E-01,3.45E-08,2.82E-08,1.56E-08,1.03E-08,6.88E-09,6.14E-09,6.99E-09
747,Ag-108m,M,1.0E-01,3.26E-08,2.71E-08,1.67E-08,1.11E-08,8.62E-09,7.49E-09,8.30E-09
748,Ag-108m,S,2.0E-02,8.97E-08,8.78E-08,6.37E-08,4.52E-08,4.01E-08,3.85E-08,4.03E-08
749,Ag-110m,F,1.0E-01,3.54E-08,2.80E-08,1.50E-08,9.87E-09,6.41E-09,5.58E-09,6.46E-09
750,Ag-110m,M,1.0E-01,3.58E-08,2.88E-08,1.75E-08,1.18E-08,9.28E-09,7.79E-09,8.68E-09
751,Ag-110m,S,2.0E-02,4.71E-08,4.14E-08,2.67E-08,1.81E-08,1.48E-08,1.25E-08,1.38E-08
752,Ag-111,F,1.0E-01,4.80E-09,3.23E-09,1.41E-09,8.76E-10,4.78E-10,3.95E-10,4.98E-10
753,Ag-111,M,1.0E-01,9.13E-09,6.56E-09,3.49E-09,2.42E-09,1.91E-09,1.54E-09,1.75E-09
754,Ag-111,S,2.0E-02,9.85E-09,7.09E-09,3.81E-09,2.66E-09,2.14E-09,1.72E-09,1.94E-09
755,Ag-112,F,1.0E-01,9.75E-10,6.43E-10,2.79E-10,1.70E-10,9.08E-11,7.57E-11,9.60E-11
756,Ag-112,M,1.0E-01,1.69E-09,1.12E-09,5.09E-10,3.20E-10,1.94E-10,1.63E-10,1.97E-10
757,Ag-112,S,2.0E-02,1.80E-09,1.18E-09,5.38E-10,3.39E-10,2.06E-10,1.73E-10,2.10E-10
758,Ag-113,F,1.0E-01,8.90E-10,5.81E-10,2.44E-10,1.50E-10,7.75E-11,6.55E-11,8.36E-11
759,Ag-113,M,1.0E-01,1.51E-09,9.99E-10,4.57E-10,2.93E-10,1.84E-10,1.52E-10,1.83E-10
760,Ag-113,S,2.0E-02,1.63E-09,1.07E-09,4.90E-10,3.14E-10,1.99E-10,1.64E-10,1.97E-10
761,Ag-115,F,1.0E-01,1.62E-10,1.04E-10,4.53E-11,2.83E-11,1.68E-11,1.43E-11,1.74E-11
762,Ag-115,M,1.0E-01,2.56E-10,1.66E-10,7.56E-11,4.89E-11,3.21E-11,2.70E-11,3.20E-11
763,Ag-115,S,2.0E-02,2.68E-10,1.73E-10,7.92E-11,5.13E-11,3.40E-11,2.85E-11,3.37E-11
764,Cd-104,F,1.0E-01,2.68E-10,1.95E-10,9.33E-11,5.62E-11,3.19E-11,2.58E-11,3.22E-11
765,Cd-104,M,1.0E-01,4.23E-10,2.99E-10,1.45E-10,9.07E-11,5.70E-11,4.64E-11,5.60E-11
766,Cd-104,S,1.0E-01,4.40E-10,3.10E-10,1.51E-10,9.45E-11,5.98E-11,4.87E-11,5.86E-11
767,Cd-105,F,1.0E-01,1.42E-10,1.07E-10,5.28E-11,3.21E-11,1.89E-11,1.53E-11,1.88E-11
768,Cd-105,M,1.0E-01,2.00E-10,1.47E-10,7.22E-11,4.51E-11,2.82E-11,2.29E-11,2.76E-11
769,Cd-105,S,1.0E-01,2.07E-10,1.51E-10,7.45E-11,4.65E-11,2.93E-11,2.37E-11,2.86E-11
770,Cd-107,F,1.0E-01,2.38E-10,1.70E-10,7.66E-11,4.68E-11,2.59E-11,2.16E-11,2.70E-11
771,Cd-107,M,1.0E-01,5.27E-10,3.79E-10,1.99E-10,1.35E-10,8.92E-11,8.43E-11,9.49E-11
772,Cd-107,S,1.0E-01,5.59E-10,4.02E-10,2.12E-10,1.45E-10,9.77E-11,7.78E-11,9.14E-11
773,Cd-109,F,1.0E-01,4.48E-08,3.68E-08,2.06E-08,1.35E-08,9.19E-09,8.13E-09,9.25E-09
774,Cd-109,M,1.0E-01,3.01E-08,2.31E-08,1.40E-08,9.55E-09,7.82E-09,6.62E-09,7.31E-09
775,Cd-109,S,1.0E-01,2.68E-08,2.12E-08,1.30E-08,8.92E-09,7.58E-09,6.26E-09,6.90E-09
776,Cd-111m,F,1.0E-01,9.07E-11,6.37E-11,2.90E-11,1.89E-11,1.17E-11,1.01E-11,1.20E-11
777,Cd-111m,M,1.0E-01,1.59E-10,1.11E-10,5.35E-11,3.66E-11,2.62E-11,2.18E-11,2.51E-11
778,Cd-111m,S,1.0E-01,1.66E-10,1.17E-10,5.62E-11,3.86E-11,2.78E-11,2.31E-11,2.66E-11
779,Cd-113,F,1.0E-01,2.57E-07,2.39E-07,1.72E-07,1.41E-07,1.22E-07,1.19E-07,1.24E-07
780,Cd-113,M,1.0E-01,1.17E-07,9.99E-08,7.51E-08,6.01E-08,5.61E-08,5.49E-08,5.65E-08
781,Cd-113,S,1.0E-01,7.72E-08,5.75E-08,4.00E-08,3.01E-08,2.67E-08,2.54E-08,2.66E-08
782,Cd-113m,F,1.0E-01,3.05E-07,2.75E-07,1.81E-07,1.37E-07,1.14E-07,1.12E-07,1.17E-07
783,Cd-113m,M,1.0E-01,1.43E-07,1.18E-07,8.14E-08,6.02E-08,5.39E-08,5.32E-08,5.53E-08
784,Cd-113m,S,1.0E-01,1.09E-07,8.32E-08,5.48E-08,3.85E-08,3.29E-08,3.14E-08,3.33E-08
785,Cd-115,F,1.0E-01,4.03E-09,2.70E-09,1.21E-09,7.69E-10,4.34E-10,3.62E-10,4.47E-10
786,Cd-115,M,1.0E-01,6.86E-09,4.87E-09,2.46E-09,1.68E-09,1.24E-09,9.95E-10,1.15E-09
787,Cd-115,S,1.0E-01,7.31E-09,5.21E-09,2.65E-09,1.82E-09,1.36E-09,1.09E-09,1.25E-09
788,Cd-115m,F,1.0E-01,4.52E-08,3.17E-08,1.53E-08,9.93E-09,6.36E-09,5.29E-09,6.29E-09
789,Cd-115m,M,1.0E-01,3.99E-08,2.54E-08,1.39E-08,9.37E-09,7.28E-09,6.19E-09,6.95E-09
790,Cd-115m,S,1.0E-01,3.89E-08,2.97E-08,1.67E-08,1.13E-08,8.92E-09,7.64E-09,8.50E-09
791,Cd-117,F,1.0E-01,7.46E-10,5.27E-10,2.40E-10,1.48E-10,8.09E-11,6.73E-11,8.42E-11
792,Cd-117,M,1.0E-01,1.33E-09,9.36E-10,4.54E-10,2.96E-10,1.97E-10,1.61E-10,1.90E-10
793,Cd-117,S,1.0E-01,1.40E-09,9.81E-10,4.77E-10,3.12E-10,2.09E-10,1.71E-10,2.02E-10
794,Cd-117m,F,1.0E-01,8.91E-10,6.80E-10,3.30E-10,2.03E-10,1.15E-10,9.45E-11,1.17E-10
795,Cd-117m,M,1.0E-01,1.46E-09,1.09E-09,5.52E-10,3.61E-10,2.44E-10,1.96E-10,2.32E-10
796,Cd-117m,S,1.0E-01,1.53E-09,1.13E-09,5.77E-10,3.79E-10,2.58E-10,2.08E-10,2.44E-10
797,Cd-118,F,1.0E-01,4.53E-10,2.76E-10,1.17E-10,7.20E-11,4.17E-11,3.56E-11,4.39E-11
798,Cd-118,M,1.0E-01,7.87E-10,4.88E-10,2.17E-10,1.39E-10,9.01E-11,7.62E-11,9.08E-11
799,Cd-118,S,1.0E-01,8.23E-10,5.11E-10,2.29E-10,1.46E-10,9.54E-11,8.07E-11,9.60E-11
800,In-107,F,4.0E-02,1.34E-10,9.79E-11,4.68E-11,2.84E-11,1.66E-11,1.36E-11,1.68E-11
801,In-107,M,4.0E-02,2.03E-10,1.46E-10,7.18E-11,4.57E-11,3.02E-11,2.45E-11,2.92E-11
802,In-107,S,4.0E-02,2.11E-10,1.51E-10,7.46E-11,4.76E-11,3.17E-11,2.58E-11,3.06E-11
803,In-108,F,4.0E-02,2.89E-10,2.38E-10,1.23E-10,7.42E-11,4.39E-11,3.50E-11,4.30E-11
804,In-108,M,4.0E-02,3.68E-10,2.95E-10,1.53E-10,9.41E-11,5.76E-11,4.57E-11,5.57E-11
805,In-108,S,4.0E-02,3.77E-10,3.02E-10,1.56E-10,9.63E-11,5.91E-11,4.69E-11,5.71E-11
806,In-108m,F,4.0E-02,2.38E-10,1.72E-10,8.21E-11,5.00E-11,2.93E-11,2.38E-11,2.94E-11
807,In-108m,M,4.0E-02,3.40E-10,2.39E-10,1.15E-10,7.13E-11,4.40E-11,3.60E-11,4.37E-11
808,In-108m,S,4.0E-02,3.51E-10,2.47E-10,1.18E-10,7.36E-11,4.56E-11,3.74E-11,4.53E-11
809,In-109,F,4.0E-02,2.38E-10,1.93E-10,9.80E-11,5.88E-11,3.43E-11,2.75E-11,3.40E-11
810,In-109,M,4.0E-02,2.93E-10,2.33E-10,1.20E-10,7.54E-11,4.72E-11,3.76E-11,4.54E-11
811,In-109,S,4.0E-02,2.99E-10,2.37E-10,1.23E-10,7.73E-11,4.89E-11,3.89E-11,4.69E-11
812,In-110,F,4.0E-02,8.50E-10,7.27E-10,3.84E-10,2.33E-10,1.37E-10,1.09E-10,1.34E-10
813,In-110,M,4.0E-02,1.02E-09,8.58E-10,4.52E-10,2.80E-10,1.66E-10,1.31E-10,1.61E-10
814,In-110,S,4.0E-02,1.04E-09,8.72E-10,4.59E-10,2.85E-10,1.69E-10,1.33E-10,1.64E-10
815,In-110m,F,4.0E-02,3.01E-10,2.13E-10,1.00E-10,6.07E-11,3.52E-11,2.87E-11,3.56E-11
816,In-110m,M,4.0E-02,4.49E-10,3.11E-10,1.48E-10,9.30E-11,5.83E-11,4.78E-11,5.77E-11
817,In-110m,S,4.0E-02,4.65E-10,3.22E-10,1.54E-10,9.66E-11,6.08E-11,4.99E-11,6.01E-11
818,In-111,F,4.0E-02,1.17E-09,8.72E-10,4.28E-10,2.66E-10,1.56E-10,1.27E-10,1.56E-10
819,In-111,M,4.0E-02,1.55E-09,1.18E-09,6.24E-10,4.17E-10,2.95E-10,2.33E-10,2.72E-10
820,In-111,S,4.0E-02,1.60E-09,1.22E-09,6.49E-10,4.36E-10,3.12E-10,2.46E-10,2.87E-10
821,In-112,F,4.0E-02,4.55E-11,3.08E-11,1.38E-11,8.96E-12,5.59E-12,4.81E-12,5.72E-12
822,In-112,M,4.0E-02,6.76E-11,4.56E-11,2.08E-11,1.37E-11,9.04E-12,7.70E-12,9.05E-12
823,In-112,S,4.0E-02,7.00E-11,4.73E-11,2.15E-11,1.43E-11,9.42E-12,8.02E-12,9.42E-12
824,In-112m,F,4.0E-02,1.02E-10,6.87E-11,3.04E-11,1.99E-11,1.24E-11,1.08E-11,1.28E-11
825,In-112m,M,4.0E-02,1.73E-10,1.17E-10,5.39E-11,3.65E-11,2.51E-11,2.13E-11,2.47E-11
826,In-112m,S,4.0E-02,1.81E-10,1.22E-10,5.64E-11,3.83E-11,2.66E-11,2.24E-11,2.60E-11
827,In-113m,F,4.0E-02,1.02E-10,7.17E-11,3.30E-11,2.04E-11,1.19E-11,9.86E-12,1.21E-11
828,In-113m,M,4.0E-02,1.66E-10,1.16E-10,5.56E-11,3.64E-11,2.47E-11,2.02E-11,2.38E-11
829,In-113m,S,4.0E-02,1.73E-10,1.20E-10,5.81E-11,3.82E-11,2.61E-11,2.13E-11,2.50E-11
830,In-114m,F,4.0E-02,1.17E-07,7.85E-08,3.44E-08,1.90E-08,1.09E-08,9.45E-09,1.18E-08
831,In-114m,M,4.0E-02,7.21E-08,5.24E-08,2.81E-08,1.84E-08,1.42E-08,1.18E-08,1.34E-08
832,In-114m,S,4.0E-02,6.83E-08,5.11E-08,2.90E-08,1.98E-08,1.60E-08,1.35E-08,1.50E-08
833,In-115,F,4.0E-02,8.31E-07,7.83E-07,5.53E-07,5.01E-07,4.22E-07,3.91E-07,4.09E-07
834,In-115,M,4.0E-02,3.05E-07,2.83E-07,2.40E-07,1.88E-07,1.73E-07,1.64E-07,1.69E-07
835,In-115,S,4.0E-02,1.26E-07,1.01E-07,7.15E-08,5.32E-08,4.72E-08,4.44E-08,4.67E-08
836,In-115m,F,4.0E-02,2.85E-10,1.93E-10,8.53E-11,5.22E-11,2.88E-11,2.40E-11,3.01E-11
837,In-115m,M,4.0E-02,4.81E-10,3.32E-10,1.60E-10,1.06E-10,7.30E-11,5.93E-11,6.97E-11
838,In-115m,S,4.0E-02,5.02E-10,3.47E-10,1.68E-10,1.12E-10,7.79E-11,6.33E-11,7.41E-11
839,In-116m,F,4.0E-02,2.49E-10,1.88E-10,9.29E-11,5.71E-11,3.41E-11,2.79E-11,3.41E-11
840,In-116m,M,4.0E-02,3.65E-10,2.69E-10,1.34E-10,8.59E-11,5.62E-11,4.56E-11,5.43E-11
841,In-116m,S,4.0E-02,3.77E-10,2.78E-10,1.39E-10,8.90E-11,5.86E-11,4.76E-11,5.65E-11
842,In-117,F,4.0E-02,1.38E-10,9.66E-11,4.45E-11,2.84E-11,1.74E-11,1.48E-11,1.77E-11
843,In-117,M,4.0E-02,2.26E-10,1.57E-10,7.52E-11,5.02E-11,3.47E-11,2.88E-11,3.35E-11
844,In-117,S,4.0E-02,2.36E-10,1.64E-10,7.86E-11,5.26E-11,3.66E-11,3.03E-11,3.53E-11
845,In-117m,F,4.0E-02,3.46E-10,2.29E-10,1.01E-10,6.18E-11,3.48E-11,2.92E-11,3.63E-11
846,In-117m,M,4.0E-02,5.98E-10,4.02E-10,1.92E-10,1.27E-10,8.75E-11,7.18E-11,8.41E-11
847,In-117m,S,4.0E-02,6.26E-10,4.22E-10,2.02E-10,1.34E-10,9.33E-11,7.65E-11,8.94E-11
848,In-119m,F,4.0E-02,1.19E-10,7.36E-11,3.16E-11,1.99E-11,1.20E-11,1.04E-11,1.26E-11
849,In-119m,M,4.0E-02,1.82E-10,1.13E-10,4.99E-11,3.21E-11,2.05E-11,1.76E-11,2.09E-11
850,In-119m,S,4.0E-02,1.89E-10,1.18E-10,5.19E-11,3.34E-11,2.15E-11,1.84E-11,2.19E-11
851,In-119m,Tin
852,Sn-108,F,4.0E-02,7.20E-11,5.34E-11,2.59E-11,1.58E-11,9.29E-12,7.50E-12,9.26E-12
853,Sn-108,M,4.0E-02,1.03E-10,7.37E-11,3.58E-11,2.22E-11,1.38E-11,1.12E-11,1.36E-11
854,Sn-108,S,4.0E-02,1.06E-10,7.60E-11,3.68E-11,2.29E-11,1.43E-11,1.16E-11,1.40E-11
855,Sn-109,F,4.0E-02,7.40E-11,6.13E-11,3.18E-11,1.91E-11,1.14E-11,9.01E-12,1.11E-11
856,Sn-109,M,4.0E-02,9.20E-11,7.49E-11,3.88E-11,2.37E-11,1.45E-11,1.15E-11,1.40E-11
857,Sn-109,S,4.0E-02,9.42E-11,7.66E-11,3.97E-11,2.43E-11,1.49E-11,1.18E-11,1.44E-11
858,Sn-110,F,4.0E-02,1.08E-09,7.92E-10,3.77E-10,2.30E-10,1.27E-10,1.03E-10,1.29E-10
859,Sn-110,M,4.0E-02,1.51E-09,1.10E-09,5.26E-10,3.31E-10,1.97E-10,1.61E-10,1.97E-10
860,Sn-110,S,4.0E-02,1.56E-09,1.13E-09,5.43E-10,3.42E-10,2.05E-10,1.67E-10,2.04E-10
861,Sn-111,F,4.0E-02,7.14E-11,5.11E-11,2.42E-11,1.49E-11,8.88E-12,7.30E-12,8.94E-12
862,Sn-111,M,4.0E-02,1.06E-10,7.48E-11,3.60E-11,2.30E-11,1.50E-11,1.23E-11,1.46E-11
863,Sn-111,S,4.0E-02,1.10E-10,7.74E-11,3.73E-11,2.39E-11,1.57E-11,1.28E-11,1.53E-11
864,Sn-113,F,4.0E-02,5.14E-09,3.72E-09,1.79E-09,1.09E-09,6.50E-10,5.48E-10,6.65E-10
865,Sn-113,M,4.0E-02,1.30E-08,1.03E-08,5.92E-09,4.03E-09,3.28E-09,2.71E-09,3.02E-09
866,Sn-113,S,4.0E-02,1.80E-08,1.47E-08,8.65E-09,5.87E-09,4.78E-09,4.01E-09,4.44E-09
867,Sn-113m,F,4.0E-02,1.59E-11,1.09E-11,5.29E-12,3.43E-12,2.38E-12,1.98E-12,2.31E-12
868,Sn-113m,M,4.0E-02,2.72E-11,1.88E-11,9.79E-12,6.61E-12,5.12E-12,4.22E-12,4.79E-12
869,Sn-113m,S,4.0E-02,2.89E-11,2.01E-11,1.06E-11,7.14E-12,5.56E-12,4.59E-12,5.19E-12
870,Sn-117m,F,4.0E-02,3.36E-09,2.25E-09,1.06E-09,6.17E-10,3.40E-10,2.87E-10,3.60E-10
871,Sn-117m,M,4.0E-02,1.03E-08,7.75E-09,4.60E-09,3.43E-09,3.13E-09,2.44E-09,2.68E-09
872,Sn-117m,S,4.0E-02,1.15E-08,8.75E-09,5.24E-09,3.93E-09,3.64E-09,2.83E-09,3.10E-09
873,Sn-119m,F,4.0E-02,3.12E-09,2.28E-09,1.08E-09,6.19E-10,3.53E-10,2.93E-10,3.65E-10
874,Sn-119m,M,4.0E-02,1.05E-08,7.99E-09,4.76E-09,3.21E-09,2.67E-09,2.20E-09,2.45E-09
875,Sn-119m,S,4.0E-02,1.56E-08,1.25E-08,7.55E-09,4.99E-09,4.08E-09,3.41E-09,3.79E-09
876,Sn-121,F,4.0E-02,7.72E-10,5.09E-10,2.21E-10,1.35E-10,7.05E-11,6.07E-11,7.66E-11
877,Sn-121,M,4.0E-02,1.55E-09,1.08E-09,5.13E-10,3.59E-10,2.89E-10,2.29E-10,2.61E-10
878,Sn-121,S,4.0E-02,1.64E-09,1.15E-09,5.51E-10,3.88E-10,3.16E-10,2.50E-10,2.84E-10
879,Sn-121m,F,4.0E-02,6.93E-09,5.45E-09,2.76E-09,1.57E-09,9.42E-10,8.09E-10,9.79E-10
880,Sn-121m,M,4.0E-02,1.89E-08,1.52E-08,9.17E-09,6.34E-09,5.48E-09,4.47E-09,4.93E-09
881,Sn-121m,S,4.0E-02,4.63E-08,4.20E-08,2.76E-08,1.86E-08,1.62E-08,1.50E-08,1.59E-08
882,Sn-123,F,4.0E-02,1.41E-08,9.89E-09,4.52E-09,2.60E-09,1.44E-09,1.18E-09,1.50E-09
883,Sn-123,M,4.0E-02,3.98E-08,3.14E-08,1.79E-08,1.20E-08,9.49E-09,8.16E-09,9.06E-09
884,Sn-123,S,4.0E-02,5.74E-08,4.72E-08,2.76E-08,1.85E-08,1.47E-08,1.29E-08,1.42E-08
885,Sn-123m,F,4.0E-02,1.40E-10,8.99E-11,3.91E-11,2.52E-11,1.54E-11,1.32E-11,1.59E-11
886,Sn-123m,M,4.0E-02,2.36E-10,1.53E-10,7.01E-11,4.68E-11,3.21E-11,2.70E-11,3.15E-11
887,Sn-123m,S,4.0E-02,2.46E-10,1.60E-10,7.35E-11,4.91E-11,3.40E-11,2.85E-11,3.33E-11
888,Sn-125,F,4.0E-02,1.22E-08,7.92E-09,3.48E-09,2.04E-09,1.09E-09,8.86E-10,1.14E-09
889,Sn-125,M,4.0E-02,2.05E-08,1.47E-08,7.58E-09,5.01E-09,3.63E-09,3.07E-09,3.51E-09
890,Sn-125,S,4.0E-02,2.21E-08,1.60E-08,8.39E-09,5.59E-09,4.12E-09,3.50E-09,3.97E-09
891,Sn-126,F,4.0E-02,7.32E-08,5.94E-08,3.21E-08,1.99E-08,1.30E-08,1.15E-08,1.33E-08
892,Sn-126,M,4.0E-02,1.24E-07,1.03E-07,6.22E-08,4.11E-08,3.26E-08,2.85E-08,3.15E-08
893,Sn-126,S,4.0E-02,3.99E-07,3.81E-07,2.65E-07,1.83E-07,1.62E-07,1.59E-07,1.66E-07
894,Sn-127,F,4.0E-02,6.61E-10,4.76E-10,2.26E-10,1.39E-10,7.94E-11,6.50E-11,8.05E-11
895,Sn-127,M,4.0E-02,1.03E-09,7.42E-10,3.70E-10,2.42E-10,1.64E-10,1.33E-10,1.57E-10
896,Sn-127,S,4.0E-02,1.08E-09,7.74E-10,3.88E-10,2.54E-10,1.75E-10,1.42E-10,1.66E-10
897,Sn-128,F,4.0E-02,5.04E-10,3.55E-10,1.67E-10,1.02E-10,6.01E-11,4.94E-11,6.08E-11
898,Sn-128,M,4.0E-02,7.95E-10,5.49E-10,2.64E-10,1.69E-10,1.11E-10,9.11E-11,1.08E-10
899,Sn-128,S,4.0E-02,8.27E-10,5.71E-10,2.75E-10,1.77E-10,1.17E-10,9.57E-11,1.14E-10
900,Sb-115,F,2.0E-01,8.06E-11,5.90E-11,2.82E-11,1.74E-11,1.04E-11,8.49E-12,1.04E-11
901,Sb-115,M,2.0E-02,1.17E-10,8.33E-11,4.00E-11,2.52E-11,1.60E-11,1.31E-11,1.57E-11
902,Sb-115,S,2.0E-02,1.21E-10,8.60E-11,4.13E-11,2.61E-11,1.67E-11,1.36E-11,1.63E-11
903,Sb-116,F,2.0E-01,9.46E-11,6.93E-11,3.35E-11,2.05E-11,1.24E-11,1.01E-11,1.24E-11
904,Sb-116,M,2.0E-02,1.28E-10,9.22E-11,4.44E-11,2.76E-11,1.72E-11,1.41E-11,1.70E-11
905,Sb-116,S,2.0E-02,1.32E-10,9.47E-11,4.56E-11,2.84E-11,1.77E-11,1.46E-11,1.76E-11
906,Sb-116m,F,2.0E-01,2.57E-10,2.09E-10,1.08E-10,6.55E-11,3.92E-11,3.14E-11,3.84E-11
907,Sb-116m,M,2.0E-02,3.47E-10,2.74E-10,1.42E-10,8.93E-11,5.72E-11,4.56E-11,5.47E-11
908,Sb-116m,S,2.0E-02,3.57E-10,2.81E-10,1.46E-10,9.19E-11,5.92E-11,4.71E-11,5.65E-11
909,Sb-117,F,2.0E-01,8.03E-11,6.24E-11,3.04E-11,1.86E-11,1.08E-11,8.82E-12,1.09E-11
910,Sb-117,M,2.0E-02,1.26E-10,9.45E-11,4.77E-11,3.10E-11,2.11E-11,1.69E-11,1.99E-11
911,Sb-117,S,2.0E-02,1.31E-10,9.81E-11,4.96E-11,3.24E-11,2.22E-11,1.78E-11,2.09E-11
912,Sb-118m,F,2.0E-01,7.45E-10,6.35E-10,3.34E-10,2.02E-10,1.19E-10,9.46E-11,1.16E-10
913,Sb-118m,M,2.0E-02,9.46E-10,7.79E-10,4.08E-10,2.53E-10,1.52E-10,1.20E-10,1.47E-10
914,Sb-118m,S,2.0E-02,9.66E-10,7.94E-10,4.16E-10,2.59E-10,1.55E-10,1.23E-10,1.50E-10
915,Sb-119,F,2.0E-01,2.80E-10,2.11E-10,9.90E-11,5.77E-11,3.08E-11,2.45E-11,3.15E-11
916,Sb-119,M,2.0E-02,4.16E-10,2.98E-10,1.39E-10,8.30E-11,4.56E-11,3.62E-11,4.61E-11
